,cluster,word
8458,88,เดียนเบียนฟู
8459,126,ทีปังกร
8460,132,ไลข่าน
8461,78,ทวาย
8462,140,หยอด
8463,136,มหาเทวี
8464,9,ทไธ
8465,126,วาทย์
8466,36,อุบาลี
8467,119,เบาะแส
8468,64,แหลก
8469,150,ปฐพี
8470,88,เพลย์บอย
8471,88,โปรแกรมเมอร์
8472,42,ลูกเล่น
8473,137,เอาเปรียบ
8474,88,คติพจน์
8475,88,พลาสม่า
8476,14,คอโมโรส
8477,150,ไม้กางเขน
8478,88,เอเวอเรสต์
8479,88,ฟาวล์
8480,36,ปิฎก
8481,148,อัณฑะ
8482,148,ลูกหมาก
8483,88,ปืนสั้น
8484,64,เจ้าบ่าว
8485,126,ภูเบศ
8486,195,พลอ
8487,88,เทิน
8488,195,วาม
8489,88,ฟิต
8490,182,รู้แจ้ง
8491,144,เดลล์
8492,111,ดะห์
8493,71,แอนตาร์กติก
8494,88,คิงส์คัพ
8495,182,ปฏิปทา
8496,148,พโทซิส
8497,148,ไส้ติ่ง
8498,4,นันทบุเรง
8499,105,ตรุษจีน
8500,111,นารา
8501,88,ศจี
8502,123,ซุส
8503,36,วัตรปฏิบัติ
8504,154,พระพิมพ์
8505,17,ฟิลาเดลเฟีย
8506,137,อัตวินิบาตกรรม
8507,88,แจ่มใส
8508,123,เบิ้ล
8509,88,เพาเวอร์
8510,66,ร่างแห
8511,150,พริบตา
8512,66,แมงดา
8513,64,แท้ง
8514,88,คลั่งไคล้
8515,88,คู่กรณี
8516,147,รับผิด
8517,53,หยิ่ง
8518,88,คึกคัก
8519,136,มาตุจฉา
8520,88,โลกาภิวัตน์
8521,88,ซิลิคอน
8522,143,ลิลิต
8523,162,จิงโจ้
8524,126,นิภา
8525,83,เวฟ
8526,9,ตลาดนัด
8527,88,คาราวาน
8528,148,เพลี้ย
8529,12,บัตเตอร์
8530,150,เจ้าที่
8531,17,สจวต
8532,28,จุฬาราชมนตรี
8533,43,ดอท
8534,111,วินเซนต์
8535,99,ทิล
8536,126,ณัฐ
8537,126,เอี่ยม
8538,83,ไพรม์
8539,148,ดื้อ
8540,88,มือสอง
8541,88,แล็บ
8542,88,ชีวิน
8543,88,เผื่อ
8544,9,เข้
8545,66,หย่อม
8546,64,เสมอๆ
8547,149,เอนโทรปี
8548,88,ทิวงคต
8549,88,อาลักษณ์
8550,88,ลีดเดอร์
8551,126,ศุข
8552,126,อานันท์
8553,119,อาฆาต
8554,150,ยมโลก
8555,28,ราชเลขาธิการ
8556,136,ยุพราช
8557,126,ภัท
8558,53,นึกคิด
8559,111,อาระ
8560,154,ลงรัก
8561,147,วีซ่า
8562,99,ลลิน
8563,66,อูฐ
8564,195,ฮุด
8565,126,มหาว
8566,88,ฝีดาษ
8567,9,นิวาส
8568,9,สุทัศน์
8569,123,พิงก์
8570,64,ลำยอง
8571,88,ลูลูซ
8572,88,เครื่องใน
8573,119,บงการ
8574,9,สอย
8575,111,ลัล
8576,64,รอดตาย
8577,64,วิธ
8578,144,ษฏ
8579,182,คุณูปการ
8580,144,ดอ
8581,42,รูปโฉม
8582,126,ชยา
8583,144,สต
8584,111,ซอม
8585,88,โอห์ม
8586,36,สังฆกรรม
8587,53,โลภ
8588,66,ตะขาบ
8589,88,สภาฯ
8590,83,เน็ตเวิร์ค
8591,182,วิริยะ
8592,9,นรสิงห์
8593,53,ถ่อม
8594,148,สารหนู
8595,111,รพ
8596,137,ล่วงละเมิด
8597,88,หม้อน้ำ
8598,88,มโหฬาร
8599,9,แพรก
8600,9,มะเดื่อ
8601,9,จตุจักร
8602,88,พลัส
8603,92,บอกกล่าว
8604,88,แสนยานุภาพ
8605,137,ปลดแอก
8606,89,เชวิค
8607,88,สัจนิยม
8608,123,วงะ
8609,111,รุด
8610,124,อหิวาตกโรค
8611,111,โลม
8612,126,อมรินทร์
8613,88,สุรยุทธ์
8614,111,ตุน
8615,88,โธมัส
8616,144,สตันวิล
8617,126,ธนะ
8618,132,เก๊ก
8619,66,ลิ่น
8620,111,เดก
8621,137,หักล้าง
8622,88,ราวๆ
8623,137,ปลอมแปลง
8624,88,ศักยะ
8625,88,ฮาร์ดดิสก์
8626,9,ลีลาศ
8627,150,กริช
8628,88,ชีพจร
8629,199,สก็อต
8630,123,เรนเจอร์
8631,148,พลาส
8632,129,ปากเสียง
8633,10,นิติเวช
8634,47,บานปลาย
8635,149,สมมูล
8636,130,สูญสิ้น
8637,88,แพลทินัม
8638,111,โปน
8639,140,ขยี้
8640,140,ลวก
8641,88,ขยับขยาย
8642,66,แส้
8643,119,เข่น
8644,143,ลำนำ
8645,99,เคิล
8646,36,จริต
8647,150,อาชา
8648,36,หลวงจีน
8649,42,นาฏกรรม
8650,137,ทำแท้ง
8651,88,สายใย
8652,88,โจนส์
8653,126,ทวิช
8654,42,ดุดัน
8655,64,คุณชาย
8656,182,เอตทัคคะ
8657,88,ดีกรี
8658,88,จอมทัพ
8659,119,เสี่ย
8660,150,เมขลา
8661,88,ยืดยาว
8662,4,นุต
8663,88,เจ็ท
8664,123,รนัส
8665,126,เสพย์
8666,53,สะเทือนใจ
8667,111,โมรา
8668,129,คาบเกี่ยว
8669,123,แมร์
8670,96,แน่นแฟ้น
8671,88,วรราชาทิ
8672,99,กัสติน
8673,126,นวมินท
8674,150,บุษบก
8675,126,ไพโรจน์
8676,148,แอนติเจน
8677,64,กริ้ว
8678,12,วาก
8679,67,ดิ้น
8680,126,ดิเรก
8681,89,ฟุน
8682,126,หัส
8683,111,บั๊ก
8684,154,ผอบ
8685,64,เหมียว
8686,83,ทเทิล
8687,66,โขลง
8688,126,พิทย
8689,111,เคียน
8690,111,เซียร์รา
8691,111,กช
8692,66,คู่ใจ
8693,21,สตอกโฮล์ม
8694,150,วายุ
8695,88,พยุหยาตรา
8696,31,ยูนิโคด
8697,111,ดูรา
8698,148,ทอก
8699,111,ซูลู
8700,96,เชื่องช้า
8701,9,คดเคี้ยว
8702,9,ลูกรัง
8703,53,พิศวง
8704,43,ฟลักซ์
8705,123,เกด
8706,43,ทรานซิสเตอร์
8707,119,รังควาน
8708,140,เสื่อ
8709,88,ต้นเหตุ
8710,111,สุเหร่า
8711,111,กอก
8712,47,สมานฉันท์
8713,63,เสาวนีย์
8714,108,นันทนาการ
8715,182,สันดาน
8716,88,ไคล
8717,155,ป่าเบญจพรรณ
8718,14,กัวเตมาลา
8719,83,ไฟว์
8720,9,กุ่ม
8721,64,เถิดเทิง
8722,144,เฮอร์
8723,17,เลสเตอร์
8724,111,ดอส
8725,88,แม่ค้า
8726,88,พาเหรด
8727,78,เงี้ยว
8728,123,อเล็กซ์
8729,17,แอนต์เวิร์ป
8730,14,ฮอนดูรัส
8731,57,โสดาบัน
8732,9,ป่าดง
8733,140,หญ้าฝรั่น
8734,64,คนๆ
8735,137,แปรพักตร์
8736,96,เหลือเชื่อ
8737,64,ติดพัน
8738,88,คอลัมนิสต์
8739,144,มัท
8740,64,พรุ่งนี้
8741,111,ฮอลล์
8742,148,ฮีโมโกล
8743,21,เตหะราน
8744,88,ซ้ำๆ
8745,53,ขื่น
8746,92,เหยียดหยาม
8747,182,ตอกย้ำ
8748,88,พันธุวิศวกรรม
8749,88,อพาร์ตเมนต์
8750,182,เพียบพร้อม
8751,64,ย้ง
8752,17,แคนซัส
8753,83,ไคลด์
8754,9,ร้าว
8755,182,เจตจำนง
8756,147,อนุญาโตตุลาการ
8757,126,ธานินทร์
8758,126,ไสว
8759,69,ซิ่ว
8760,9,เรือก
8761,137,เข็ญ
8762,148,เจือจาง
8763,140,สับปะรด
8764,88,โฉนด
8765,36,วัดวา
8766,126,นันทน์
8767,88,รูด
8768,88,การบ้าน
8769,9,อาศรม
8770,42,ปฏิภาณ
8771,14,ทาจิกิสถาน
8772,88,ไวพจน์
8773,47,คลาด
8774,64,ปรก
8775,36,ออร์ทอดอกซ์
8776,9,ป่าช้า
8777,17,ซัปโปะโระ
8778,111,แพ็ก
8779,144,นไฟฟ์
8780,126,อลงกรณ์
8781,150,สุขาวดี
8782,150,สยอง
8783,140,ไส้กรอก
8784,88,เทอร์โม
8785,196,สั่งเสีย
8786,88,ดรรชนี
8787,88,คานธี
8788,126,กฤษณา
8789,111,แพลน
8790,17,โอไฮโอ
8791,92,ชี้แนะ
8792,143,กลิ่นอาย
8793,64,ศรีตรัง
8794,111,แนน
8795,41,พันธบัตร
8796,88,เจี้ยน
8797,148,คอยล์
8798,25,ไฮโซ
8799,25,ชู้สาว
8800,199,แคะ
8801,47,เหลื่อมล้ำ
8802,140,พ่อครัว
8803,150,เทพยดา
8804,147,นายทะเบียน
8805,126,พิมุข
8806,126,ฤๅ
8807,140,รังนก
8808,126,ประเวศ
8809,9,กระดึง
8810,111,รท
8811,64,งง
8812,137,แบ่งเบา
8813,111,ราวี
8814,83,โอเพ่น
8815,111,ตาลุ
8816,69,เจิน
8817,17,เประ
8818,9,สำเภา
8819,66,น้ำค้าง
8820,36,อุบาสิกา
8821,148,ยูวี
8822,88,ตั่ง
8823,88,ตุ้ม
8824,88,อิเอะยะซุ
8825,195,หรา
8826,195,โฉ่
8827,195,สวาง
8828,99,นเรียต
8829,88,ระนาดเอก
8830,88,เซิลยูไนเต็ด
8831,9,ถัมภ์
8832,83,นัวร์
8833,130,ปิดฉาก
8834,88,ช็อต
8835,96,หลวม
8836,12,เมาท์
8837,182,เด็ดเดี่ยว
8838,88,เภท
8839,88,จิตเวช
8840,88,ไมโครโฟน
8841,150,โอลิมปัส
8842,140,โยเกิร์ต
8843,88,แมคอินทอช
8844,123,เพิร์ล
8845,9,โข่ง
8846,88,มงฟอร์ต
8847,3,งับ
8848,148,ไดซ์
8849,126,บริบาล
8850,126,เทพา
8851,88,ชาววัง
8852,88,นาสิก
8853,66,เก้ง
8854,88,เส้นเอ็น
8855,88,คอนโด
8856,182,วาสนา
8857,183,นักษัตร
8858,150,ผู้วิเศษ
8859,66,แหว่ง
8860,9,สราญ
8861,88,เทคโน
8862,66,หวี
8863,17,ลิงคอล์น
8864,9,ม่วน
8865,111,มีร์
8866,14,สโลวัก
8867,88,แอ๊คชั่น
8868,53,ละอาย
8869,133,งะซะกิ
8870,126,อัฏ
8871,123,ตนัมฮอตส
8872,21,เบลเกรด
8873,9,ธิวาส
8874,126,ภาคย์
8875,99,เน็ท
8876,42,วางท่า
8877,122,เบาท์
8878,9,แก้ง
8879,111,กือ
8880,150,ประหนึ่ง
8881,88,ลูคัส
8882,83,พอร์ท
8883,88,ฟ็อกซ์
8884,111,ริ่ง
8885,147,ปากคำ
8886,66,เลื่อย
8887,88,ชลมารค
8888,111,รุน
8889,88,โนเกีย
8890,47,บอบช้ำ
8891,130,ซบเซา
8892,182,ลี้ลับ
8893,88,เหลื่อม
8894,148,อไรด์
8895,150,จำแลง
8896,22,เล่นตัว
8897,9,ตาเมือน
8898,148,เกล็ดเลือด
8899,88,เรเดียส
8900,58,คอหอย
8901,64,คล้อย
8902,17,เคียฟ
8903,9,ซำ
8904,140,ป่น
8905,123,ดอกเตอร์
8906,88,อูรดู
8907,9,เทพารักษ์
8908,99,อนต์
8909,9,บรรพต
8910,69,หม่อง
8911,88,เรือธง
8912,83,ปิตอล
8913,30,สแตนฟอร์ด
8914,83,ไชน่า
8915,88,สเตจ
8916,126,วาปี
8917,150,นัต
8918,66,ลีเมอร์
8919,61,วินิต
8920,17,ซุโอะ
8921,57,เทวทัต
8922,126,เดชน์
8923,140,หน่อไม้
8924,183,พัลซาร์
8925,88,อ่อนๆ
8926,98,ทีท่า
8927,182,ป่าเถื่อน
8928,31,ทแยง
8929,140,จักสาน
8930,140,เคล้า
8931,21,สาวัตถี
8932,47,ระส่ำระสาย
8933,64,อังศุ
8934,69,ฟู่
8935,64,ลูกผู้ชาย
8936,127,กฤษณะ
8937,66,ปราดเปรียว
8938,148,หลอดอาหาร
8939,111,เซิง
8940,88,สจ๊วต
8941,88,พัดลม
8942,9,วัดหลวง
8943,111,เลียง
8944,88,เทวนาครี
8945,150,เทพบุตร
8946,64,เชย
8947,137,มหันต
8948,88,ไนเจอร์
8949,88,บอลลูน
8950,111,ตูร์
8951,81,พวงมาลา
8952,88,แอ๊ด
8953,36,ไสยาสน์
8954,66,จิ้งจก
8955,126,ศิริ
8956,30,นาลันทา
8957,137,บั่นทอน
8958,123,ตะลุย
8959,182,จรรยา
8960,111,ดิง
8961,67,กระดุม
8962,25,บ้านนอก
8963,66,ชิมแปนซี
8964,149,คณิต
8965,140,น้ำส้มสายชู
8966,64,รับปาก
8967,25,กลางคน
8968,140,แจกัน
8969,88,อัลฟา
8970,148,สิว
8971,148,นิ่ว
8972,111,คัป
8973,88,ตัวพิมพ์
8974,148,พร่อง
8975,88,ลำลอง
8976,111,ซูฮาร์
8977,69,จวง
8978,99,ไลต์
8979,148,ฟลูออรีน
8980,9,คต
8981,111,ณฑพ
8982,64,ฝืน
8983,64,พลบค่ำ
8984,9,ร่องน้ำ
8985,17,เวสเทิร์น
8986,100,กระแสลม
8987,182,เลือดเนื้อ
8988,88,คร่าวๆ
8989,64,ต่าย
8990,66,ตั๊กแตน
8991,40,ภัฎ
8992,47,คับขัน
8993,88,อินดอร์
8994,9,ไว้หน้า
8995,57,ยาห์เวห์
8996,111,มูเอล
8997,88,มอด
8998,182,สงัด
8999,61,ลว
9000,88,โปโลน้ำ
9001,111,เค็น
9002,83,วอยซ์
9003,88,คณะฯ
9004,88,เสาวภา
9005,9,มฤคทายวัน
